,Marque,Modèle,Année-Modèle,Kilométrage,Type de carburant,Puissance fiscale,Boite de vitesses,Nombre de portes,Origine,Première main,État,Jantes aluminium,Airbags,Climatisation,Système de navigation/GPS,Toit ouvrant,Sièges cuir,Radar de recul,Caméra de recul,Vitres électriques,ABS,ESP,Régulateur de vitesse,Limiteur de vitesse,CD/MP3/Bluetooth,Ordinateur de bord,Verrouillage centralisé à distance,Prix
18672,Fiat,FREEMONT,2021,7499.5,Diesel,10,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,220000
18674,Fiat,Doblo,2016,274999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,75000
18675,Fiat,FIORINO,2019,42499.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,101000
18676,Fiat,Doblo,2013,184999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000
18678,Fiat,Ducato,2009,174999.5,Diesel,9,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75000
18679,Fiat,Punto,2015,104999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,74000
18680,Fiat,FIORINO,2018,52499.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93000
18681,Fiat,Pinto,2017,104999.5,Diesel,7,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,88000
18682,Fiat,Punto,2016,224999.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,72000
18685,Fiat,Doblo,2017,82499.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,82000
18687,Fiat,Punto,2011,154999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78000
18689,Fiat,Doblo,2017,72499.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Excellent,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,90000
18692,Fiat,FIORINO,2018,67499.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95000
18693,Fiat,FIORINO,2017,92499.5,Diesel,5,Manuelle,3,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90000
18694,Fiat,Doblo,2014,274999.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68000
18695,Fiat,Punto,2015,47499.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,72000
18700,Fiat,Doblo,2016,124999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Excellent,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,83000
18701,Fiat,Doblo,2015,92499.5,Diesel,5,Manuelle,3,WW au Maroc,Non,Très bon,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,85000
18702,Fiat,Doblo,2014,194999.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,80000
18703,Fiat,Doblo,2015,194999.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,70000
18705,Fiat,Doblo,2018,134999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,84000
18706,Fiat,Linea,2012,124999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,65000
18707,Fiat,Punto,2007,224999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Très bon,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,60000
18710,Fiat,Doblo,2018,124999.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,89000
18712,Fiat,500L,2016,62499.5,Diesel,7,Automatique,5,WW au Maroc,Non,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133000
18714,Fiat,TIPO,2021,52499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,125000
18715,Fiat,Punto,2009,124999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,65000
18721,Fiat,500,2015,134999.5,Diesel,5,Manuelle,3,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,87000
18722,Fiat,Panda,2017,144999.5,Essence,7,Manuelle,5,WW au Maroc,Non,Excellent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73000
18724,Fiat,500,2021,22499.5,Essence,6,Automatique,3,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,128000
18727,Fiat,Doblo,2016,7499.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000
18729,Fiat,500,2008,134999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,72000
18731,Fiat,FIORINO,2018,82499.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,92000
18732,Fiat,Doblo,2014,144999.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,71000
18733,Fiat,Doblo,2014,104999.5,Diesel,7,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000
18734,Fiat,Doblo,2016,134999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83000
18735,Fiat,500,2019,37499.5,Essence,7,Automatique,3,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,110000
18737,Fiat,FIORINO,2018,62499.5,Diesel,7,Manuelle,5,WW au Maroc,Non,Bon,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,87000
18738,Fiat,Doblo,2014,174999.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,92000
18740,Fiat,Uno,1996,7499.5,Essence,6,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,280000
18741,Fiat,TIPO,2018,82499.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,108000
18742,Fiat,FIORINO,2021,22499.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,110000
18749,Fiat,FIORINO,2020,92499.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,105000
18750,Fiat,500,2008,144999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,70000
18751,Fiat,Punto,2015,154999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,79000
18752,Fiat,Panda,2019,42499.5,Essence,7,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,87000
18757,Fiat,Panda,2018,57499.5,Essence,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,82000
18758,Fiat,Doblo,2016,104999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Très bon,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,79000
18759,Fiat,Uno,1998,7499.5,Essence,7,Manuelle,5,WW au Maroc,Non,Correct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205000
18762,Fiat,GRANDE PUNTO,2016,82499.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Très bon,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,82000
18764,Fiat,FIORINO,2017,114999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,89000
18765,Fiat,Doblo,2013,134999.5,Essence,5,Manuelle,5,WW au Maroc,Oui,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77000
18769,Fiat,Palio,1999,174999.5,Essence,6,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000
18770,Fiat,500,2016,52499.5,Essence,6,Manuelle,3,WW au Maroc,Oui,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99000
18771,Fiat,Doblo,2017,154999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82000
18772,Fiat,Punto,2013,134999.5,Essence,6,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,63000
18775,Fiat,Doblo,2014,144999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Très bon,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,87000
18776,Fiat,500,2018,32499.5,Essence,7,Automatique,3,WW au Maroc,Oui,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000
18777,Fiat,Punto,2014,134999.5,Diesel,5,Manuelle,5,Dédouanée,Non,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,85000
18778,Fiat,Punto,2008,97499.5,Essence,7,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,65000
18779,Fiat,500X,2016,52499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,162000
18781,Fiat,TIPO,2020,57499.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,119000
18782,Fiat,Palio,2003,374999.5,Essence,6,Manuelle,5,WW au Maroc,Oui,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000
18783,Fiat,Punto,2012,224999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,71000
18784,Fiat,Linea,2008,324999.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,65000
18787,Fiat,500,2015,134999.5,Essence,8,Automatique,3,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,93000
18789,Fiat,Doblo,2015,72499.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000
18792,Fiat,TIPO,2018,72499.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,110000
18793,Fiat,FREEMONT,2017,97499.5,Diesel,10,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,145000
18794,Fiat,Punto,2009,7499.5,Essence,7,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000
18797,Fiat,Doblo,2016,2499.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,78000
18801,Fiat,500,2017,72499.5,Essence,6,Automatique,3,WW au Maroc,Non,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113000
18802,Fiat,Punto,2014,274999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Bon,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65000
18803,Fiat,TIPO,2021,52499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,125000
18805,Fiat,TIPO,2018,92499.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98000
18806,Fiat,Doblo,2014,114999.5,Diesel,7,Manuelle,5,WW au Maroc,Non,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,88000
18807,Fiat,Doblo,2013,154999.5,Diesel,5,Manuelle,3,WW au Maroc,Non,Bon,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83000
18808,Fiat,Punto,2011,164999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Très bon,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,72000
18809,Fiat,Doblo,2014,184999.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000
18813,Fiat,Doblo,2016,47499.5,Diesel,5,Manuelle,3,WW au Maroc,Non,Excellent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85000
18819,Fiat,Scudo,2010,474999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,110000
18820,Fiat,Punto,2011,144999.5,Essence,7,Manuelle,5,WW au Maroc,Non,Excellent,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,65000
18822,Fiat,Punto,2015,154999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000
18823,Fiat,FIORINO,2018,104999.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,98000
18824,Fiat,Punto,2011,164999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000
18828,Fiat,TIPO,2018,92499.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,108000
18831,Fiat,500,2013,82499.5,Essence,6,Manuelle,3,WW au Maroc,Oui,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98000
18833,Fiat,Doblo,2016,154999.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000
18834,Fiat,Doblo,2017,47499.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100000
18839,Fiat,Doblo,2015,2499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Bon,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,75000
18842,Fiat,TIPO,2017,124999.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,127000
18843,Fiat,FIORINO,2019,32499.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,96000
18845,Fiat,Doblo,2016,12499.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000
18846,Fiat,500,2014,72499.5,Essence,7,Manuelle,3,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,84000
18848,Fiat,Doblo,2013,184999.5,Diesel,5,Manuelle,3,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68000
18850,Fiat,Punto,2011,17499.5,Essence,7,Automatique,5,WW au Maroc,Non,Bon,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,66000
18852,Fiat,Scudo,2017,12499.5,Diesel,8,Manuelle,5,Dédouanée,Non,Très bon,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,100000
18854,Fiat,500,2021,17499.5,Essence,7,Manuelle,3,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,115000
18855,Fiat,GRANDE PUNTO,2008,134999.5,Essence,7,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,60000
18856,Fiat,FIORINO,2018,87499.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,95000
18857,Fiat,Doblo,2015,164999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000
18859,Fiat,Punto,2013,104999.5,Essence,5,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,71000
18860,Fiat,TIPO,2018,62499.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,110000
18861,Fiat,Linea,2008,224999.5,Diesel,5,Automatique,5,WW au Maroc,Non,Bon,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,60000
18862,Fiat,Doblo,2016,194999.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,80000
18863,Fiat,GRANDE PUNTO,2007,224999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62000
18868,Fiat,500X,2016,12499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,145000
18870,Fiat,Doblo,2020,92499.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,109000
18872,Fiat,FIORINO,2019,47499.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,102000
18873,Fiat,Doblo,2014,2499.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000
18876,Fiat,Doblo,2016,144999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95000
18877,Fiat,500,2017,17499.5,Essence,7,Automatique,3,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,130000
18878,Fiat,500,2017,62499.5,Essence,7,Manuelle,3,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,96000
18879,Fiat,Punto,2006,184999.5,Diesel,7,Manuelle,5,WW au Maroc,Non,Bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,60000
18880,Fiat,FREEMONT,2015,194999.5,Diesel,8,Automatique,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000
18884,Fiat,Punto,2015,154999.5,Essence,6,Manuelle,5,WW au Maroc,Non,Correct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000
18885,Fiat,Doblo,2018,67499.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,102000
18886,Fiat,Doblo,2014,274999.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000
18889,Ford,C-Max,2012,144999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,113000
18890,Ford,Kuga,2013,104999.5,Diesel,8,Manuelle,5,WW au Maroc,Oui,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000
18891,Ford,Fiesta,2015,12499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,88000
18892,Ford,Fiesta,2013,124999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,87000
18893,Ford,C-Max,2014,164999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,130000
18894,Ford,C-Max,2014,7499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,150000
18895,Ford,Focus,2016,92499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,147000
18897,Ford,Focus,2014,154999.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000
18898,Ford,Fiesta,2013,7499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,110000
18900,Ford,Focus,2008,164999.5,Diesel,7,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,75000
18902,Ford,Kuga,2019,32499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,270000
18909,Ford,Focus,2016,87499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000
18910,Ford,Fiesta,2007,12499.5,Essence,7,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480000
18911,Ford,Fiesta,2016,92499.5,Essence,7,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000
18914,Ford,Focus,2007,97499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,76000
18916,Ford,Focus,2016,7499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,180000
18919,Ford,Fiesta,2016,97499.5,Essence,7,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,87000
18920,Ford,Kuga,2015,184999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,160000
18921,Ford,Fiesta,2016,62499.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,108000
18922,Ford,Transit,2012,7499.5,Diesel,9,Manuelle,5,WW au Maroc,Oui,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122000
18924,Ford,Focus,2013,274999.5,Diesel,6,Automatique,5,WW au Maroc,Non,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,112000
18925,Ford,Kuga,2017,12499.5,Diesel,8,Manuelle,5,Pas encore dédouanée,Non,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173000
18926,Ford,C-Max,2017,82499.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000
18928,Ford,Kuga,2016,104999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Excellent,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,170000
18929,Ford,Fiesta,2012,134999.5,Essence,7,Manuelle,5,WW au Maroc,Non,Excellent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66500
18930,Ford,Focus,2013,154999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,119000
18931,Ford,Fiesta,2015,47499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,115000
18932,Ford,Fiesta,2016,97499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,98000
18933,Ford,Kuga,2016,104999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000
18935,Ford,Focus,2017,82499.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,153000
18936,Ford,Focus,2007,224999.5,Diesel,7,Manuelle,5,WW au Maroc,Non,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,77000
18937,Ford,Focus,2008,7499.5,Diesel,7,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,85000
18938,Ford,Transit,2010,224999.5,Diesel,9,Manuelle,5,WW au Maroc,Non,Très bon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
18939,Ford,Fiesta,2010,134999.5,Essence,6,Manuelle,5,WW au Maroc,Oui,Bon,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70000
18941,Ford,Focus,2006,224999.5,Diesel,7,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,78000
18942,Ford,CONNECT,2011,62499.5,Diesel,7,Manuelle,5,WW au Maroc,Oui,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000
18943,Ford,Fiesta,2011,194999.5,Essence,7,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,68000
18945,Ford,Kuga,2014,92499.5,Diesel,8,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,155000
18948,Ford,Fusion,2007,374999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,65000
18949,Ford,Fiesta,2016,104999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000
18950,Ford,Focus,2015,104999.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,146000
